artist_id,dominant_genre,avg_popularity,playlist_reach,avg_danceability,avg_energy,avg_valence,creative_format,hook_type,cta_type,visual_style,placement,engagement_score,relevance_grade
Anne-Marie,pop,73.83333333333333,6,0.7168333333333333,0.6848333333333333,0.646,story_ad,lyric_snippet,listen_now,dark_moody,youtube_preroll,-0.10035490114504275,0
Anne-Marie,pop,73.83333333333333,6,0.7168333333333333,0.6848333333333333,0.646,video,mood_based,try_free,dark_moody,instagram_story,1.5732515970860774,4
Anne-Marie,pop,73.83333333333333,6,0.7168333333333333,0.6848333333333333,0.646,story_ad,artist_story,follow_artist,vibrant_colorful,instagram_story,0.8740378060891156,1
Anne-Marie,pop,73.83333333333333,6,0.7168333333333333,0.6848333333333333,0.646,static_image,genre_tag,follow_artist,dark_moody,instagram_story,0.4595860634944613,0
Anne-Marie,pop,73.83333333333333,6,0.7168333333333333,0.6848333333333333,0.646,carousel,lyric_snippet,try_free,minimal_clean,display_banner,1.2452554296699114,2
Bryson Tiller,r&b,73.71428571428571,4,0.6434285714285715,0.4201428571428571,0.2782857142857143,static_image,trending_challenge,follow_artist,vibrant_colorful,instagram_story,0.6296679151608325,1
Bryson Tiller,r&b,73.71428571428571,4,0.6434285714285715,0.4201428571428571,0.2782857142857143,static_image,genre_tag,add_to_playlist,vibrant_colorful,youtube_preroll,-0.13298138167478846,0
Bryson Tiller,r&b,73.71428571428571,4,0.6434285714285715,0.4201428571428571,0.2782857142857143,video,lyric_snippet,try_free,dark_moody,display_banner,0.879545823727738,2
Bryson Tiller,r&b,73.71428571428571,4,0.6434285714285715,0.4201428571428571,0.2782857142857143,carousel,trending_challenge,add_to_playlist,dark_moody,instagram_story,0.9401742156219962,3
Bryson Tiller,r&b,73.71428571428571,4,0.6434285714285715,0.4201428571428571,0.2782857142857143,carousel,lyric_snippet,listen_now,minimal_clean,tiktok,0.5353922668753273,0
Bryson Tiller,r&b,73.71428571428571,4,0.6434285714285715,0.4201428571428571,0.2782857142857143,video,lyric_snippet,listen_now,retro_grain,instagram_story,0.9480685196249621,4
Bryson Tiller,r&b,73.71428571428571,4,0.6434285714285715,0.4201428571428571,0.2782857142857143,video,trending_challenge,listen_now,dark_moody,youtube_preroll,0.7284438394372184,2
Bryson Tiller,r&b,73.71428571428571,4,0.6434285714285715,0.4201428571428571,0.2782857142857143,story_ad,artist_story,add_to_playlist,dark_moody,instagram_story,1.1533082409980135,4
YUNGBLUD,pop,73.66666666666667,3,0.569,0.8106666666666666,0.59,video,artist_story,listen_now,vibrant_colorful,display_banner,0.9169614030244526,1
YUNGBLUD,pop,73.66666666666667,3,0.569,0.8106666666666666,0.59,carousel,genre_tag,follow_artist,dark_moody,display_banner,0.9020274619850479,0
YUNGBLUD,pop,73.66666666666667,3,0.569,0.8106666666666666,0.59,video,lyric_snippet,listen_now,minimal_clean,tiktok,1.6731738915635634,4
YUNGBLUD,pop,73.66666666666667,3,0.569,0.8106666666666666,0.59,video,mood_based,follow_artist,dark_moody,youtube_preroll,1.5570854545528192,3
YUNGBLUD,pop,73.66666666666667,3,0.569,0.8106666666666666,0.59,video,lyric_snippet,add_to_playlist,minimal_clean,tiktok,1.5993080816683167,4
YUNGBLUD,pop,73.66666666666667,3,0.569,0.8106666666666666,0.59,video,artist_story,add_to_playlist,retro_grain,display_banner,1.326325368662117,2
YUNGBLUD,pop,73.66666666666667,3,0.569,0.8106666666666666,0.59,story_ad,mood_based,listen_now,retro_grain,youtube_preroll,0.5437312006326986,0
YUNGBLUD,pop,73.66666666666667,3,0.569,0.8106666666666666,0.59,video,trending_challenge,try_free,retro_grain,tiktok,1.391309568961994,2
Jamule,rap,73.66666666666667,1,0.7840000000000001,0.5456666666666666,0.5703333333333334,carousel,trending_challenge,listen_now,vibrant_colorful,tiktok,1.6075604825719345,4
Jamule,rap,73.66666666666667,1,0.7840000000000001,0.5456666666666666,0.5703333333333334,video,lyric_snippet,add_to_playlist,minimal_clean,instagram_story,2.170695752718948,4
Jamule,rap,73.66666666666667,1,0.7840000000000001,0.5456666666666666,0.5703333333333334,video,artist_story,listen_now,vibrant_colorful,youtube_preroll,0.9524219087335883,2
Jamule,rap,73.66666666666667,1,0.7840000000000001,0.5456666666666666,0.5703333333333334,video,mood_based,listen_now,vibrant_colorful,display_banner,1.444785938559498,3
Jamule,rap,73.66666666666667,1,0.7840000000000001,0.5456666666666666,0.5703333333333334,static_image,trending_challenge,try_free,dark_moody,display_banner,0.994139998015405,2
Jamule,rap,73.66666666666667,1,0.7840000000000001,0.5456666666666666,0.5703333333333334,carousel,mood_based,follow_artist,minimal_clean,tiktok,0.3830849662134434,0
Jamule,rap,73.66666666666667,1,0.7840000000000001,0.5456666666666666,0.5703333333333334,carousel,artist_story,follow_artist,minimal_clean,youtube_preroll,0.7839518923815383,0
Jamule,rap,73.66666666666667,1,0.7840000000000001,0.5456666666666666,0.5703333333333334,carousel,artist_story,listen_now,dark_moody,instagram_feed,0.8214469944547729,1
5 Seconds of Summer,pop,73.6470588235294,14,0.5966470588235294,0.7091764705882353,0.4241764705882353,carousel,trending_challenge,try_free,dark_moody,instagram_story,2.4053398917546644,4
5 Seconds of Summer,pop,73.6470588235294,14,0.5966470588235294,0.7091764705882353,0.4241764705882353,static_image,trending_challenge,follow_artist,retro_grain,youtube_preroll,0.6210773356304473,2
5 Seconds of Summer,pop,73.6470588235294,14,0.5966470588235294,0.7091764705882353,0.4241764705882353,video,lyric_snippet,try_free,retro_grain,youtube_preroll,1.6165886072972802,4
5 Seconds of Summer,pop,73.6470588235294,14,0.5966470588235294,0.7091764705882353,0.4241764705882353,static_image,lyric_snippet,follow_artist,retro_grain,youtube_preroll,0.1556098575104552,0
5 Seconds of Summer,pop,73.6470588235294,14,0.5966470588235294,0.7091764705882353,0.4241764705882353,story_ad,artist_story,try_free,minimal_clean,youtube_preroll,0.5349773325132798,1
5 Seconds of Summer,pop,73.6470588235294,14,0.5966470588235294,0.7091764705882353,0.4241764705882353,video,trending_challenge,listen_now,vibrant_colorful,instagram_feed,1.301362870384949,3
5 Seconds of Summer,pop,73.6470588235294,14,0.5966470588235294,0.7091764705882353,0.4241764705882353,static_image,artist_story,add_to_playlist,retro_grain,display_banner,0.8091803066377765,2
5 Seconds of Summer,pop,73.6470588235294,14,0.5966470588235294,0.7091764705882353,0.4241764705882353,carousel,genre_tag,follow_artist,minimal_clean,tiktok,0.5115507271957139,0
Mau y Ricky,latin,73.6,11,0.6781333333333333,0.7680666666666667,0.7360666666666666,video,trending_challenge,listen_now,retro_grain,instagram_feed,1.216916997066022,1
Mau y Ricky,latin,73.6,11,0.6781333333333333,0.7680666666666667,0.7360666666666666,video,mood_based,try_free,dark_moody,tiktok,2.0524479388626733,4
Mau y Ricky,latin,73.6,11,0.6781333333333333,0.7680666666666667,0.7360666666666666,carousel,artist_story,try_free,minimal_clean,tiktok,0.13713646699028414,0
Mau y Ricky,latin,73.6,11,0.6781333333333333,0.7680666666666667,0.7360666666666666,static_image,lyric_snippet,listen_now,minimal_clean,instagram_feed,1.7877812911574378,2
Mau y Ricky,latin,73.6,11,0.6781333333333333,0.7680666666666667,0.7360666666666666,carousel,mood_based,add_to_playlist,vibrant_colorful,display_banner,1.823815306361312,3
Mau y Ricky,latin,73.6,11,0.6781333333333333,0.7680666666666667,0.7360666666666666,video,mood_based,add_to_playlist,retro_grain,youtube_preroll,2.0536521418312503,4
Mau y Ricky,latin,73.6,11,0.6781333333333333,0.7680666666666667,0.7360666666666666,story_ad,trending_challenge,follow_artist,minimal_clean,instagram_story,1.3139788530491954,2
Mau y Ricky,latin,73.6,11,0.6781333333333333,0.7680666666666667,0.7360666666666666,carousel,artist_story,add_to_playlist,minimal_clean,display_banner,1.0148400949760792,0
Rex Orange County,pop,73.5625,4,0.610375,0.5666875,0.4165625,static_image,lyric_snippet,follow_artist,dark_moody,tiktok,1.1113389151714592,2
Rex Orange County,pop,73.5625,4,0.610375,0.5666875,0.4165625,story_ad,trending_challenge,follow_artist,minimal_clean,tiktok,0.5958066489913451,0
Rex Orange County,pop,73.5625,4,0.610375,0.5666875,0.4165625,static_image,genre_tag,listen_now,vibrant_colorful,instagram_feed,1.047911038065807,2
Rex Orange County,pop,73.5625,4,0.610375,0.5666875,0.4165625,static_image,mood_based,follow_artist,retro_grain,display_banner,1.4691943474173184,4
Rex Orange County,pop,73.5625,4,0.610375,0.5666875,0.4165625,video,lyric_snippet,listen_now,minimal_clean,instagram_story,0.6659614954879898,0
Rex Orange County,pop,73.5625,4,0.610375,0.5666875,0.4165625,carousel,artist_story,try_free,retro_grain,instagram_feed,1.5086554680820436,4
Rex Orange County,pop,73.5625,4,0.610375,0.5666875,0.4165625,static_image,trending_challenge,add_to_playlist,retro_grain,tiktok,1.1354415792388053,3
Rex Orange County,pop,73.5625,4,0.610375,0.5666875,0.4165625,video,mood_based,listen_now,minimal_clean,display_banner,0.9768684368189693,1
James TW,r&b,73.5,1,0.605,0.6625000000000001,0.5665,static_image,trending_challenge,try_free,minimal_clean,tiktok,1.11650457223637,3
James TW,r&b,73.5,1,0.605,0.6625000000000001,0.5665,static_image,trending_challenge,add_to_playlist,vibrant_colorful,display_banner,1.1804079567144998,4
James TW,r&b,73.5,1,0.605,0.6625000000000001,0.5665,story_ad,trending_challenge,add_to_playlist,dark_moody,instagram_feed,0.4330579822343992,0
James TW,r&b,73.5,1,0.605,0.6625000000000001,0.5665,static_image,mood_based,listen_now,minimal_clean,instagram_story,1.3589593172145062,4
James TW,r&b,73.5,1,0.605,0.6625000000000001,0.5665,video,genre_tag,add_to_playlist,minimal_clean,instagram_story,0.05298783334716828,0
James TW,r&b,73.5,1,0.605,0.6625000000000001,0.5665,video,trending_challenge,listen_now,dark_moody,display_banner,0.8320658072519063,1
James TW,r&b,73.5,1,0.605,0.6625000000000001,0.5665,carousel,trending_challenge,listen_now,vibrant_colorful,instagram_story,1.0171466062946686,2
James TW,r&b,73.5,1,0.605,0.6625000000000001,0.5665,static_image,genre_tag,add_to_playlist,retro_grain,youtube_preroll,0.9352620869689028,2
Famous Dex,r&b,73.5,2,0.827,0.5725,0.564,carousel,trending_challenge,follow_artist,dark_moody,youtube_preroll,1.4782374793460038,3
Famous Dex,r&b,73.5,2,0.827,0.5725,0.564,story_ad,trending_challenge,follow_artist,minimal_clean,display_banner,0.8763420322781872,1
Famous Dex,r&b,73.5,2,0.827,0.5725,0.564,video,trending_challenge,listen_now,retro_grain,tiktok,1.0411771937179375,2
Famous Dex,r&b,73.5,2,0.827,0.5725,0.564,carousel,genre_tag,add_to_playlist,retro_grain,display_banner,0.31008977557351847,0
Famous Dex,r&b,73.5,2,0.827,0.5725,0.564,static_image,trending_challenge,add_to_playlist,dark_moody,instagram_feed,1.6047062936167076,4
Famous Dex,r&b,73.5,2,0.827,0.5725,0.564,story_ad,mood_based,try_free,vibrant_colorful,youtube_preroll,1.6083278997979167,4
Famous Dex,r&b,73.5,2,0.827,0.5725,0.564,story_ad,mood_based,follow_artist,minimal_clean,display_banner,1.348601285392791,2
Famous Dex,r&b,73.5,2,0.827,0.5725,0.564,carousel,lyric_snippet,try_free,minimal_clean,display_banner,0.8627109076846219,0
Kianush,rap,73.5,1,0.7695000000000001,0.6985,0.6815,video,trending_challenge,listen_now,retro_grain,youtube_preroll,1.3626025790769265,2
Kianush,rap,73.5,1,0.7695000000000001,0.6985,0.6815,story_ad,trending_challenge,follow_artist,dark_moody,tiktok,1.9519773282620165,4
Kianush,rap,73.5,1,0.7695000000000001,0.6985,0.6815,carousel,artist_story,follow_artist,dark_moody,tiktok,0.9257977352168252,1
Kianush,rap,73.5,1,0.7695000000000001,0.6985,0.6815,story_ad,artist_story,add_to_playlist,retro_grain,youtube_preroll,1.204983303348951,2
Kianush,rap,73.5,1,0.7695000000000001,0.6985,0.6815,carousel,mood_based,try_free,dark_moody,youtube_preroll,0.764213217230975,0
Kianush,rap,73.5,1,0.7695000000000001,0.6985,0.6815,video,trending_challenge,follow_artist,vibrant_colorful,instagram_story,1.6489823442414215,3
Kianush,rap,73.5,1,0.7695000000000001,0.6985,0.6815,story_ad,trending_challenge,add_to_playlist,retro_grain,instagram_story,2.6306255210722265,4
Kianush,rap,73.5,1,0.7695000000000001,0.6985,0.6815,carousel,artist_story,follow_artist,retro_grain,youtube_preroll,0.26008851732929567,0
Dennis Lloyd,latin,73.5,4,0.5288333333333334,0.6788333333333334,0.58305,static_image,genre_tag,add_to_playlist,minimal_clean,instagram_story,0.45040745049193753,0
Dennis Lloyd,latin,73.5,4,0.5288333333333334,0.6788333333333334,0.58305,carousel,artist_story,add_to_playlist,vibrant_colorful,instagram_story,0.9210751854512687,2
Dennis Lloyd,latin,73.5,4,0.5288333333333334,0.6788333333333334,0.58305,static_image,genre_tag,add_to_playlist,dark_moody,instagram_story,0.3347607756477191,0
Dennis Lloyd,latin,73.5,4,0.5288333333333334,0.6788333333333334,0.58305,video,artist_story,follow_artist,dark_moody,instagram_story,1.4275319102345143,4
Dennis Lloyd,latin,73.5,4,0.5288333333333334,0.6788333333333334,0.58305,carousel,mood_based,add_to_playlist,vibrant_colorful,tiktok,0.8887529415117253,2
Dennis Lloyd,latin,73.5,4,0.5288333333333334,0.6788333333333334,0.58305,carousel,artist_story,listen_now,retro_grain,instagram_feed,1.3259064417933968,3
Dennis Lloyd,latin,73.5,4,0.5288333333333334,0.6788333333333334,0.58305,video,lyric_snippet,add_to_playlist,dark_moody,youtube_preroll,1.637262630306604,4
Dennis Lloyd,latin,73.5,4,0.5288333333333334,0.6788333333333334,0.58305,story_ad,lyric_snippet,try_free,dark_moody,instagram_feed,0.7120848367214258,1
Taio Cruz,edm,73.4,4,0.7234,0.8216000000000001,0.7672,video,lyric_snippet,try_free,dark_moody,youtube_preroll,2.155404477928461,4
Taio Cruz,edm,73.4,4,0.7234,0.8216000000000001,0.7672,static_image,mood_based,try_free,dark_moody,tiktok,1.1250084641632805,0
Taio Cruz,edm,73.4,4,0.7234,0.8216000000000001,0.7672,static_image,genre_tag,listen_now,minimal_clean,instagram_feed,1.0653147795462872,0
Taio Cruz,edm,73.4,4,0.7234,0.8216000000000001,0.7672,video,artist_story,try_free,vibrant_colorful,youtube_preroll,1.6004954847876611,3
Taio Cruz,edm,73.4,4,0.7234,0.8216000000000001,0.7672,video,genre_tag,listen_now,retro_grain,instagram_feed,1.599895778130013,2
Taio Cruz,edm,73.4,4,0.7234,0.8216000000000001,0.7672,video,genre_tag,listen_now,minimal_clean,display_banner,1.1277098237420724,1
Taio Cruz,edm,73.4,4,0.7234,0.8216000000000001,0.7672,story_ad,mood_based,try_free,dark_moody,youtube_preroll,1.5005664417879523,2
Taio Cruz,edm,73.4,4,0.7234,0.8216000000000001,0.7672,story_ad,mood_based,follow_artist,retro_grain,instagram_feed,1.786930464933753,4
Abraham Mateo,latin,73.33333333333333,3,0.662,0.7919999999999999,0.5136666666666666,story_ad,mood_based,try_free,vibrant_colorful,tiktok,1.0158953134514008,2
Abraham Mateo,latin,73.33333333333333,3,0.662,0.7919999999999999,0.5136666666666666,video,lyric_snippet,follow_artist,dark_moody,display_banner,1.3738179355336233,4
Abraham Mateo,latin,73.33333333333333,3,0.662,0.7919999999999999,0.5136666666666666,video,artist_story,follow_artist,minimal_clean,youtube_preroll,2.0875811907989337,4
Abraham Mateo,latin,73.33333333333333,3,0.662,0.7919999999999999,0.5136666666666666,static_image,mood_based,follow_artist,retro_grain,tiktok,0.8420688420009343,1
Abraham Mateo,latin,73.33333333333333,3,0.662,0.7919999999999999,0.5136666666666666,static_image,artist_story,try_free,minimal_clean,tiktok,0.6932846771258555,0
Abraham Mateo,latin,73.33333333333333,3,0.662,0.7919999999999999,0.5136666666666666,story_ad,trending_challenge,try_free,vibrant_colorful,instagram_feed,0.44408146047123154,0
Abraham Mateo,latin,73.33333333333333,3,0.662,0.7919999999999999,0.5136666666666666,static_image,trending_challenge,listen_now,retro_grain,instagram_story,1.0676646089228221,3
Abraham Mateo,latin,73.33333333333333,3,0.662,0.7919999999999999,0.5136666666666666,story_ad,trending_challenge,try_free,minimal_clean,display_banner,0.8690314550877104,2
Megan Thee Stallion,latin,73.33333333333333,5,0.7776666666666667,0.773,0.506,static_image,lyric_snippet,add_to_playlist,vibrant_colorful,instagram_story,0.5602139096661704,0
Megan Thee Stallion,latin,73.33333333333333,5,0.7776666666666667,0.773,0.506,video,genre_tag,follow_artist,minimal_clean,youtube_preroll,1.2183827295732779,4
Megan Thee Stallion,latin,73.33333333333333,5,0.7776666666666667,0.773,0.506,story_ad,mood_based,try_free,minimal_clean,display_banner,0.7821412644433755,2
Megan Thee Stallion,latin,73.33333333333333,5,0.7776666666666667,0.773,0.506,video,trending_challenge,listen_now,minimal_clean,display_banner,1.5839584403404774,4
Megan Thee Stallion,latin,73.33333333333333,5,0.7776666666666667,0.773,0.506,static_image,genre_tag,listen_now,minimal_clean,youtube_preroll,0.4776133281609079,0
Megan Thee Stallion,latin,73.33333333333333,5,0.7776666666666667,0.773,0.506,story_ad,genre_tag,listen_now,retro_grain,youtube_preroll,0.5960188186096455,1
Megan Thee Stallion,latin,73.33333333333333,5,0.7776666666666667,0.773,0.506,static_image,trending_challenge,try_free,retro_grain,youtube_preroll,0.7305424174617988,2
Megan Thee Stallion,latin,73.33333333333333,5,0.7776666666666667,0.773,0.506,carousel,lyric_snippet,try_free,minimal_clean,tiktok,1.1621870425183272,3
DaniLeigh,r&b,73.33333333333333,3,0.8653333333333334,0.4243333333333334,0.5640000000000001,story_ad,artist_story,add_to_playlist,dark_moody,instagram_story,1.1053716120766637,2
DaniLeigh,r&b,73.33333333333333,3,0.8653333333333334,0.4243333333333334,0.5640000000000001,static_image,genre_tag,listen_now,vibrant_colorful,youtube_preroll,1.1859859851659198,3
DaniLeigh,r&b,73.33333333333333,3,0.8653333333333334,0.4243333333333334,0.5640000000000001,story_ad,trending_challenge,try_free,dark_moody,youtube_preroll,0.9049031138557482,1
DaniLeigh,r&b,73.33333333333333,3,0.8653333333333334,0.4243333333333334,0.5640000000000001,static_image,genre_tag,add_to_playlist,vibrant_colorful,display_banner,0.04384472035298681,0
DaniLeigh,r&b,73.33333333333333,3,0.8653333333333334,0.4243333333333334,0.5640000000000001,video,genre_tag,listen_now,vibrant_colorful,youtube_preroll,1.5922042332462198,4
DaniLeigh,r&b,73.33333333333333,3,0.8653333333333334,0.4243333333333334,0.5640000000000001,story_ad,artist_story,listen_now,retro_grain,youtube_preroll,-0.4148679877420727,0
DaniLeigh,r&b,73.33333333333333,3,0.8653333333333334,0.4243333333333334,0.5640000000000001,static_image,lyric_snippet,try_free,vibrant_colorful,display_banner,1.0793446051664102,2
DaniLeigh,r&b,73.33333333333333,3,0.8653333333333334,0.4243333333333334,0.5640000000000001,carousel,mood_based,try_free,dark_moody,display_banner,2.1179732820826564,4
Jeremy Zucker,r&b,73.33333333333333,2,0.5856666666666667,0.1732666666666666,0.3326666666666666,story_ad,artist_story,try_free,dark_moody,youtube_preroll,0.3098154346342382,0
Jeremy Zucker,r&b,73.33333333333333,2,0.5856666666666667,0.1732666666666666,0.3326666666666666,static_image,artist_story,try_free,retro_grain,tiktok,0.8839915507971223,2
Jeremy Zucker,r&b,73.33333333333333,2,0.5856666666666667,0.1732666666666666,0.3326666666666666,static_image,trending_challenge,follow_artist,dark_moody,instagram_story,0.38864237983759475,0
Jeremy Zucker,r&b,73.33333333333333,2,0.5856666666666667,0.1732666666666666,0.3326666666666666,video,mood_based,listen_now,retro_grain,display_banner,1.3361946737196713,4
Jeremy Zucker,r&b,73.33333333333333,2,0.5856666666666667,0.1732666666666666,0.3326666666666666,video,artist_story,try_free,dark_moody,display_banner,1.1759858477266105,4
Jeremy Zucker,r&b,73.33333333333333,2,0.5856666666666667,0.1732666666666666,0.3326666666666666,static_image,trending_challenge,try_free,dark_moody,display_banner,0.4727708230891122,2
Jeremy Zucker,r&b,73.33333333333333,2,0.5856666666666667,0.1732666666666666,0.3326666666666666,carousel,trending_challenge,follow_artist,retro_grain,display_banner,0.964776879999633,3
Jeremy Zucker,r&b,73.33333333333333,2,0.5856666666666667,0.1732666666666666,0.3326666666666666,static_image,trending_challenge,try_free,minimal_clean,tiktok,0.45795978527840864,1
Shiva,rap,73.33333333333333,1,0.8109999999999999,0.676,0.5493333333333333,video,trending_challenge,listen_now,dark_moody,youtube_preroll,1.9000720868786691,4
Shiva,rap,73.33333333333333,1,0.8109999999999999,0.676,0.5493333333333333,static_image,genre_tag,listen_now,minimal_clean,instagram_feed,0.4048380021886705,0
Shiva,rap,73.33333333333333,1,0.8109999999999999,0.676,0.5493333333333333,static_image,artist_story,try_free,minimal_clean,instagram_feed,-0.02376479393218489,0
Shiva,rap,73.33333333333333,1,0.8109999999999999,0.676,0.5493333333333333,video,mood_based,follow_artist,retro_grain,instagram_story,1.286545588118322,4
Shiva,rap,73.33333333333333,1,0.8109999999999999,0.676,0.5493333333333333,carousel,lyric_snippet,add_to_playlist,vibrant_colorful,instagram_feed,0.7461147116119526,1
Shiva,rap,73.33333333333333,1,0.8109999999999999,0.676,0.5493333333333333,story_ad,artist_story,follow_artist,minimal_clean,tiktok,1.1189276093696159,2
Shiva,rap,73.33333333333333,1,0.8109999999999999,0.676,0.5493333333333333,story_ad,lyric_snippet,try_free,minimal_clean,youtube_preroll,1.2483037001284898,3
Shiva,rap,73.33333333333333,1,0.8109999999999999,0.676,0.5493333333333333,static_image,trending_challenge,add_to_playlist,minimal_clean,instagram_feed,0.8653527675883836,2
21 Savage,rap,73.26666666666667,8,0.8128,0.5934,0.3689333333333333,story_ad,genre_tag,try_free,dark_moody,youtube_preroll,1.58175494624976,4
21 Savage,rap,73.26666666666667,8,0.8128,0.5934,0.3689333333333333,carousel,artist_story,listen_now,dark_moody,instagram_story,0.13191320301120313,0
21 Savage,rap,73.26666666666667,8,0.8128,0.5934,0.3689333333333333,carousel,genre_tag,add_to_playlist,retro_grain,instagram_feed,0.9442619055273376,2
21 Savage,rap,73.26666666666667,8,0.8128,0.5934,0.3689333333333333,static_image,genre_tag,try_free,retro_grain,youtube_preroll,0.40940342867766527,0
21 Savage,rap,73.26666666666667,8,0.8128,0.5934,0.3689333333333333,story_ad,genre_tag,try_free,dark_moody,display_banner,1.2470709633885289,2
21 Savage,rap,73.26666666666667,8,0.8128,0.5934,0.3689333333333333,video,lyric_snippet,follow_artist,dark_moody,display_banner,1.384906134331725,3
21 Savage,rap,73.26666666666667,8,0.8128,0.5934,0.3689333333333333,story_ad,artist_story,listen_now,retro_grain,instagram_story,1.5512245344847448,4
21 Savage,rap,73.26666666666667,8,0.8128,0.5934,0.3689333333333333,carousel,trending_challenge,listen_now,retro_grain,youtube_preroll,0.8668681253665732,1
Ali Gatie,pop,73.25,4,0.732,0.463,0.397,carousel,trending_challenge,try_free,vibrant_colorful,tiktok,1.369760513449657,3
Ali Gatie,pop,73.25,4,0.732,0.463,0.397,video,artist_story,add_to_playlist,retro_grain,youtube_preroll,2.486114007336883,4
Ali Gatie,pop,73.25,4,0.732,0.463,0.397,video,lyric_snippet,follow_artist,dark_moody,youtube_preroll,0.9194897063904582,1
Ali Gatie,pop,73.25,4,0.732,0.463,0.397,carousel,genre_tag,add_to_playlist,retro_grain,tiktok,1.26908560187491,2
Ali Gatie,pop,73.25,4,0.732,0.463,0.397,video,lyric_snippet,add_to_playlist,minimal_clean,instagram_story,0.5707229774428529,0
Ali Gatie,pop,73.25,4,0.732,0.463,0.397,static_image,genre_tag,follow_artist,vibrant_colorful,instagram_story,0.720422921202881,0
Ali Gatie,pop,73.25,4,0.732,0.463,0.397,video,genre_tag,follow_artist,retro_grain,instagram_feed,1.831437272423929,4
Ali Gatie,pop,73.25,4,0.732,0.463,0.397,static_image,artist_story,add_to_playlist,retro_grain,instagram_feed,1.3425508360102882,2
Audioslave,rock,73.0,3,0.5503333333333333,0.6603333333333333,0.4496666666666666,video,genre_tag,try_free,vibrant_colorful,display_banner,0.5588189858278785,0
Audioslave,rock,73.0,3,0.5503333333333333,0.6603333333333333,0.4496666666666666,carousel,lyric_snippet,follow_artist,vibrant_colorful,youtube_preroll,0.6412398473585588,1
Audioslave,rock,73.0,3,0.5503333333333333,0.6603333333333333,0.4496666666666666,carousel,lyric_snippet,add_to_playlist,dark_moody,display_banner,0.5919571197501882,0
Audioslave,rock,73.0,3,0.5503333333333333,0.6603333333333333,0.4496666666666666,story_ad,mood_based,follow_artist,retro_grain,instagram_feed,0.7798929284066699,2
Audioslave,rock,73.0,3,0.5503333333333333,0.6603333333333333,0.4496666666666666,carousel,genre_tag,add_to_playlist,vibrant_colorful,instagram_feed,1.949462134551844,4
Audioslave,rock,73.0,3,0.5503333333333333,0.6603333333333333,0.4496666666666666,story_ad,genre_tag,listen_now,dark_moody,instagram_feed,1.0083138665730995,3
Audioslave,rock,73.0,3,0.5503333333333333,0.6603333333333333,0.4496666666666666,carousel,mood_based,listen_now,retro_grain,instagram_story,1.4383933883945663,4
Audioslave,rock,73.0,3,0.5503333333333333,0.6603333333333333,0.4496666666666666,story_ad,mood_based,try_free,minimal_clean,display_banner,0.643607103352994,2
EVERGLOW,pop,73.0,1,0.6759999999999999,0.7669999999999999,0.5165,static_image,lyric_snippet,add_to_playlist,minimal_clean,instagram_feed,1.0478844868827524,2
EVERGLOW,pop,73.0,1,0.6759999999999999,0.7669999999999999,0.5165,story_ad,genre_tag,listen_now,vibrant_colorful,tiktok,0.3023938035753526,0
EVERGLOW,pop,73.0,1,0.6759999999999999,0.7669999999999999,0.5165,story_ad,genre_tag,add_to_playlist,retro_grain,instagram_story,1.6397552145536824,4
EVERGLOW,pop,73.0,1,0.6759999999999999,0.7669999999999999,0.5165,carousel,genre_tag,add_to_playlist,minimal_clean,youtube_preroll,0.892162441092125,2
EVERGLOW,pop,73.0,1,0.6759999999999999,0.7669999999999999,0.5165,story_ad,lyric_snippet,follow_artist,retro_grain,display_banner,0.1346310071529257,0
EVERGLOW,pop,73.0,1,0.6759999999999999,0.7669999999999999,0.5165,static_image,genre_tag,try_free,dark_moody,instagram_story,1.1695028514592432,3
EVERGLOW,pop,73.0,1,0.6759999999999999,0.7669999999999999,0.5165,carousel,genre_tag,listen_now,minimal_clean,instagram_feed,1.6161040072182695,4
EVERGLOW,pop,73.0,1,0.6759999999999999,0.7669999999999999,0.5165,story_ad,artist_story,add_to_playlist,vibrant_colorful,instagram_story,0.7655061036234385,1
Kris Kross Amsterdam,latin,73.0,3,0.7313333333333333,0.7703333333333333,0.5383333333333333,video,trending_challenge,try_free,minimal_clean,instagram_story,1.3629982811234385,3
Kris Kross Amsterdam,latin,73.0,3,0.7313333333333333,0.7703333333333333,0.5383333333333333,carousel,genre_tag,follow_artist,dark_moody,display_banner,1.1219660310215187,2
Kris Kross Amsterdam,latin,73.0,3,0.7313333333333333,0.7703333333333333,0.5383333333333333,story_ad,trending_challenge,listen_now,retro_grain,display_banner,1.5746046686291244,4
Kris Kross Amsterdam,latin,73.0,3,0.7313333333333333,0.7703333333333333,0.5383333333333333,video,artist_story,try_free,dark_moody,instagram_story,1.3667393962837036,4
Kris Kross Amsterdam,latin,73.0,3,0.7313333333333333,0.7703333333333333,0.5383333333333333,carousel,trending_challenge,listen_now,retro_grain,youtube_preroll,0.604639474092912,0
Kris Kross Amsterdam,latin,73.0,3,0.7313333333333333,0.7703333333333333,0.5383333333333333,video,lyric_snippet,add_to_playlist,vibrant_colorful,display_banner,1.1186017677080666,2
Kris Kross Amsterdam,latin,73.0,3,0.7313333333333333,0.7703333333333333,0.5383333333333333,video,genre_tag,listen_now,vibrant_colorful,display_banner,1.0287238797403713,1
